case,condition,candidate,reference,endpoint,windows,median_paired_difference,mean_paired_difference,ci95_low,ci95_high,improved_windows,tied_windows
bestest_hydronic_heat_pump,zone_bias_positive,tuned_rule_based,deterministic_wm,control_cost_proxy,12,0.040314939862185817,0.60769673526260248,0,1.7097558421529935,2,4
bestest_hydronic_heat_pump,zone_bias_positive,tuned_rule_based,deterministic_wm,control_discomfort_kh,12,0.069829218966489748,0.57142847526440121,0,2.9348939765786781,2,2
bestest_hydronic_heat_pump,zone_bias_positive,tuned_rule_based,deterministic_wm,control_energy_kwh,12,0.26658598230480379,2.4772206939834773,0,6.8615051273818546,2,4
bestest_hydronic_heat_pump,zone_drift_negative,legacy_rssm,constant_zero,operational_score,12,-0.045040732892191807,-0.042316739556052897,-0.083474466202003217,0,8,2
bestest_hydronic_heat_pump,zone_drift_negative,legacy_rssm,constant_zero,cost_tot,12,-0.012493923288197685,-0.011594297944223765,-0.020517945225703278,0,8,4
bestest_hydronic_heat_pump,zone_drift_negative,legacy_rssm,constant_zero,tdis_tot,12,2.1979695775525938,4.7597819781132875,0,7.9823271205354409,2,2
bestest_hydronic_heat_pump,zone_drift_negative,legacy_rssm,constant_zero,control_cost_proxy,12,-2.3104125643551905,-2.2050259306600579,-3.9599221974883885,0,8,4
bestest_hydronic_heat_pump,zone_drift_negative,legacy_rssm,constant_zero,control_discomfort_kh,12,2.3632832433192092,4.8711769559618032,0,8.0734473808960274,2,2
bestest_hydronic_heat_pump,zone_drift_negative,legacy_rssm,constant_zero,control_energy_kwh,12,-8.3182595376615538,-8.2585349168630184,-15.382698981574761,0,8,4
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,constant_zero,operational_score,12,-0.058758954231131304,-0.04673701125050711,-0.071344772744316359,-1.8633545699436527e-08,9,1
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,constant_zero,cost_tot,12,-0.011368869972874604,-0.010714119006346711,-0.017784923782989473,0,8,3
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,constant_zero,tdis_tot,12,0.83964593133573062,2.4823161445730677,0,3.8090178804009582,2,2
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,constant_zero,control_cost_proxy,12,-2.1150403592027116,-2.0782779814428682,-3.5695826948374396,0,8,4
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,constant_zero,control_discomfort_kh,12,1.0043631675357574,2.5654313168921554,0,3.9778498819742723,2,2
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,constant_zero,control_energy_kwh,12,-7.3087024260330864,-7.8095975057761686,-14.359944581387127,0,8,4
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,constant_zero,operational_score,12,-0.051994743780322247,-0.048383711860800059,-0.094615554469220597,-2.7513628300495789e-08,10,1
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,constant_zero,cost_tot,12,-0.0096915366422872865,-0.0091406310404696933,-0.018033879496411605,0,8,3
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,constant_zero,tdis_tot,12,0.21625768378701093,0.20564719496870262,-9.7398244183755089e-06,0.48990412705900166,4,1
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,constant_zero,control_cost_proxy,12,-1.7871956963677063,-1.7784984779233193,-3.5612589080512258,0,8,3
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,constant_zero,control_discomfort_kh,12,0.26978235543309381,0.28117644839021355,-9.7364642073216601e-06,0.58893004868897947,4,1
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,constant_zero,control_energy_kwh,12,-6.4841520812717448,-6.6896168772691986,-14.100718721010939,0,8,3
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,constant_zero,operational_score,12,-0.03739055857043673,-0.037012126341788236,-0.060683427416505807,1.8346270097981239e-08,8,0
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,constant_zero,cost_tot,12,-0.0068877821521062879,-0.0070111455777486197,-0.011193417769704499,0,8,2
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,constant_zero,tdis_tot,12,7.7190302152363444e-06,0.224527041351366,-0.029379431547215229,0.64417097338372042,3,1
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,constant_zero,control_cost_proxy,12,-1.4086337878282587,-1.3683211141174301,-2.2818806756496959,0,8,2
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,constant_zero,control_discomfort_kh,12,8.043073101760001e-06,0.29435979356568492,-0.016046075076687316,0.78000051721324581,3,1
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,constant_zero,control_energy_kwh,12,-5.1290769596189527,-5.2586096881758566,-9.3804430967638019,0,8,2
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,constant_zero,operational_score,12,-0.039324053422761053,-0.048806946981355091,-0.10323352884184414,1.6797798822656769e-08,8,0
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,constant_zero,cost_tot,12,-0.008052993084089969,-0.0094750702527989627,-0.019543608701421196,0,8,2
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,constant_zero,tdis_tot,12,0.33162119727790884,0.71677975623676937,1.2873534503965445e-06,1.3458016546168585,2,1
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,constant_zero,control_cost_proxy,12,-1.5617973427885348,-1.8717382446550614,-3.8425756371028621,0,8,2
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,constant_zero,control_discomfort_kh,12,0.39235953859610362,0.78885139596341725,6.3673972832134496e-06,1.5417470276742264,1,1
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,constant_zero,control_energy_kwh,12,-6.2689925106023354,-7.2137918755878303,-14.913226540360196,0,8,2
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,legacy_rssm,operational_score,12,3.1059906497362372e-08,-0.0044202716944542206,-0.0015103415831528764,0.0099630514984073958,4,2
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,legacy_rssm,cost_tot,12,0,0.00088017893787705316,-2.2512894373917514e-05,0.0024327451277678337,3,4
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,legacy_rssm,tdis_tot,12,-0.74365624735017444,-2.2774658335402194,-3.2819065984066227,0,8,3
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,legacy_rssm,control_cost_proxy,12,0,0.12674794921718946,-0.032042021373460905,0.47060636196860894,3,5
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,legacy_rssm,control_discomfort_kh,12,-0.74231609168509749,-2.3057456390696474,-3.3824832836540182,0,8,3
bestest_hydronic_heat_pump,zone_drift_negative,direct_h8_rssm,legacy_rssm,control_energy_kwh,12,0,0.44893741108684893,-0.24568474332226486,1.9270837936654281,3,5
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,direct_h8_rssm,operational_score,12,-2.3134389748121081e-08,-0.0016467006102929369,-0.019430671791934005,0.0061714296639271693,7,2
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,direct_h8_rssm,cost_tot,12,0,0.0015734879658770174,-0.00020071953205789538,0.0040517010110474386,3,4
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,direct_h8_rssm,tdis_tot,12,-0.089237450548892761,-2.2766689496043653,-3.4753810561104457,0,8,3
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,direct_h8_rssm,control_cost_proxy,12,0,0.29977950351954924,0,0.69064757329615922,2,5
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,direct_h8_rssm,control_discomfort_kh,12,-0.0894231253692368,-2.2842548685019417,-3.481835897327251,0,8,3
bestest_hydronic_heat_pump,zone_drift_negative,deterministic_wm,direct_h8_rssm,control_energy_kwh,12,0,1.1199806285069709,0,2.3900607668864353,2,5
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,deterministic_wm,operational_score,12,0.01535620245714958,0.011371585519011818,-0.0089947351002097435,0.039269346622201509,3,1
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,deterministic_wm,cost_tot,12,0.0028397634375630018,0.0021294854627210741,-0.0017827791923817823,0.0072625939522098911,3,3
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,deterministic_wm,tdis_tot,12,1.6234404033060867e-05,0.018879846382663368,-0.058573847737473761,0.18351613794730204,3,2
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,deterministic_wm,control_cost_proxy,12,0.51727081853838186,0.41017736380588882,-0.44512791800648266,1.4120501328622916,3,3
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,deterministic_wm,control_discomfort_kh,12,1.6715139913969779e-05,0.013183345175471336,-0.081914647734137702,0.16034152260032641,3,2
bestest_hydronic_heat_pump,zone_drift_negative,rc_supervisory_selector,deterministic_wm,control_energy_kwh,12,1.8012042139325359,1.4310071890933411,-1.9993616154781577,5.5582176117956292,3,3
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,deterministic_wm,operational_score,12,2.0719420012713114e-08,-0.0004232351205550328,-0.014082352989459181,0.013112371617683508,5,1
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,deterministic_wm,cost_tot,12,-0.00029393253758518839,-0.00033443921232926806,-0.0028577149213939931,0.0012958357649188457,6,3
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,deterministic_wm,tdis_tot,12,0.12177498865825892,0.51113256126806672,0,0.34303324721402678,2,2
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,deterministic_wm,control_cost_proxy,12,-0.038232493561991987,-0.093239766731742543,-0.58464540041706847,0.23422965982995425,6,3
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,deterministic_wm,control_discomfort_kh,12,0.12044540657176128,0.50767494757320364,0,0.34276350668580591,2,2
bestest_hydronic_heat_pump,zone_drift_negative,tuned_rule_based,deterministic_wm,control_energy_kwh,12,-0.56244945144634784,-0.52417499831863312,-2.3695195165351137,0.51762244449292183,6,3
bestest_hydronic_heat_pump,zone_drift_positive,legacy_rssm,constant_zero,operational_score,12,-0.030749245084225958,-0.034154158346958667,-0.067054587232168256,0,8,2
bestest_hydronic_heat_pump,zone_drift_positive,legacy_rssm,constant_zero,cost_tot,12,-0.009762847023170422,-0.010050409136396231,-0.018985646520804929,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,legacy_rssm,constant_zero,tdis_tot,12,3.2595788757417736,4.7230634974747856,3.3059713047678407e-07,6.6356711419476184,1,2
bestest_hydronic_heat_pump,zone_drift_positive,legacy_rssm,constant_zero,control_cost_proxy,12,-1.7897951668555736,-1.9073776831664138,-3.6363993734835547,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,legacy_rssm,constant_zero,control_discomfort_kh,12,3.391866970861166,4.8277028027063338,3.5974019851892081e-07,6.8020167982676227,1,2
bestest_hydronic_heat_pump,zone_drift_positive,legacy_rssm,constant_zero,control_energy_kwh,12,-6.3008257300766246,-7.1737917490287799,-13.694777439480205,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,constant_zero,operational_score,12,-0.062907847708572148,-0.049097600408475849,-0.082634916623024329,-1.973700792937551e-08,10,1
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,constant_zero,cost_tot,12,-0.013146523675577323,-0.010660403657467031,-0.017181312945578259,0,8,3
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,constant_zero,tdis_tot,12,0.94293879586097518,1.8749770875235896,-3.9062562939840006e-07,3.4068981021050391,3,2
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,constant_zero,control_cost_proxy,12,-2.4353754452853353,-2.0675299061271635,-3.3511975802033951,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,constant_zero,control_discomfort_kh,12,1.1076975416229615,1.9572616777737342,-4.1444328502393546e-07,3.446885763919795,3,2
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,constant_zero,control_energy_kwh,12,-8.732453402819182,-7.781587564223031,-13.026515543223558,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,constant_zero,operational_score,12,-0.055648644178981174,-0.055008299087619533,-0.096788331938943067,-7.5582128578431923e-09,9,2
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,constant_zero,cost_tot,12,-0.010473242797677564,-0.01117337536580887,-0.020541588300497376,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,constant_zero,tdis_tot,12,0.1460286882658747,1.124739051859873,-2.67560735167649e-06,1.0079972462255522,3,2
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,constant_zero,control_cost_proxy,12,-1.9649814217409309,-2.1658056178458471,-4.0291782453582865,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,constant_zero,control_discomfort_kh,12,0.18821600782663239,1.2055311051342106,-2.8424172455743246e-06,1.1740392210192141,3,2
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,constant_zero,control_energy_kwh,12,-7.3338875892323703,-8.2703871926653836,-15.358861283849869,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,constant_zero,operational_score,12,-0.026846914622730415,-0.032828265049310974,-0.064345260919475497,-2.9794998819860282e-09,10,1
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,constant_zero,cost_tot,12,-0.0088141485103327005,-0.0090262974684593832,-0.016556059050841124,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,constant_zero,tdis_tot,12,6.8023796656123992,4.5115365718479703,1.8652593030132891e-06,7.1477882170686549,2,1
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,constant_zero,control_cost_proxy,12,-1.6094838890860261,-1.7253991675973579,-3.2926730853345041,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,constant_zero,control_discomfort_kh,12,6.9163205131919767,4.5856447346767029,1.8259007106280478e-06,7.3177595307457963,2,1
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,constant_zero,control_energy_kwh,12,-5.6181527236032913,-6.2724519302177297,-12.382543756942523,0,8,4
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,constant_zero,operational_score,12,-0.040312524392318166,-0.033491089902349648,-0.060702296063777555,1.6797798822656769e-08,8,0
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,constant_zero,cost_tot,12,-0.0094899939697688229,-0.0076755868249842908,-0.013160027417652959,0,8,2
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,constant_zero,tdis_tot,12,3.0107395574836704,2.2515906764111411,0.070250722786393771,3.7144660990374025,0,1
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,constant_zero,control_cost_proxy,12,-1.7913845976113514,-1.4957475253162336,-2.546849487069005,0,8,2
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,constant_zero,control_discomfort_kh,12,3.07660390387273,2.324905399643987,0.069829937000086773,3.8622774367844528,0,1
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,constant_zero,control_energy_kwh,12,-6.2566202104826196,-5.5274980864985892,-9.8161450605045388,0,8,2
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,legacy_rssm,operational_score,12,-1.9567435898523487e-08,-0.014943442061517181,-0.015283130002931647,0.001079922259539008,6,2
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,legacy_rssm,cost_tot,12,0,-0.00060999452107079978,-0.0005244537435378574,0.0018394005795259833,3,4
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,legacy_rssm,tdis_tot,12,-2.449670123503457,-2.8480864099511951,-4.5485906096857036,0,8,3
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,legacy_rssm,control_cost_proxy,12,0,-0.16015222296074955,-0.20174853928664316,0.2931546481019236,4,5
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,legacy_rssm,control_discomfort_kh,12,-2.4927127848227997,-2.8704411249325994,-4.5810083851135843,0,8,3
bestest_hydronic_heat_pump,zone_drift_positive,direct_h8_rssm,legacy_rssm,control_energy_kwh,12,0,-0.6077958151942523,-0.88724611683560894,0.86794243866441434,4,5
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,direct_h8_rssm,operational_score,12,0,-0.0059106986791436942,-0.0040640528554573016,1.8939260129745418e-08,5,4
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,direct_h8_rssm,cost_tot,12,0,-0.00051297170834184024,-0.00020071953205789538,0.00026196230663081549,3,6
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,direct_h8_rssm,tdis_tot,12,0,-0.75023803566371638,-1.5914098942746193,6.7044980859298775e-06,4,5
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,direct_h8_rssm,control_cost_proxy,12,0,-0.098275711718683434,0,0.075198039388674864,2,7
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,direct_h8_rssm,control_discomfort_kh,12,0,-0.75173057263952359,-1.5943380299071777,6.4998244795333449e-06,4,5
bestest_hydronic_heat_pump,zone_drift_positive,deterministic_wm,direct_h8_rssm,control_energy_kwh,12,0,-0.4887996284423517,0,0.20862165941372268,2,7
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,deterministic_wm,operational_score,12,0.017595245220386975,0.022180034038308566,6.4547506279042089e-09,0.048250057536336023,2,1
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,deterministic_wm,cost_tot,12,0.0016901135497477335,0.0021470778973494893,0,0.0057294546251098269,2,4
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,deterministic_wm,tdis_tot,12,5.7353137090784294,3.3867975199880971,1.8652593030132891e-06,6.7551916183330842,2,1
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,deterministic_wm,control_cost_proxy,12,0.41454405858279841,0.44040645024848885,0,1.2005077466614402,1,4
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,deterministic_wm,control_discomfort_kh,12,5.7366351400781781,3.3801136295424925,1.8259007106280478e-06,6.791295570899365,2,1
bestest_hydronic_heat_pump,zone_drift_positive,rc_supervisory_selector,deterministic_wm,control_energy_kwh,12,1.6703868777988582,1.9979352624476538,0,5.337293687626417,1,4
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,deterministic_wm,operational_score,12,0.017794135648235128,0.021517209185269889,2.4050297250191072e-08,0.0511287316025274,2,0
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,deterministic_wm,cost_tot,12,0.0030219022394077991,0.0034977885408245799,-0.000347517556214684,0.0089247622891370296,4,2
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,deterministic_wm,tdis_tot,12,2.4580417723781096,1.1268516245512679,8.5138052265676389e-06,3.2934133630795932,1,1
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,deterministic_wm,control_cost_proxy,12,0.577782003659564,0.67005809252961335,-0.091820592149280067,1.8218203262600872,3,2
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,deterministic_wm,control_discomfort_kh,12,2.4316330685905854,1.1193742945097764,9.0930460530103119e-06,3.3221388487883488,1,1
bestest_hydronic_heat_pump,zone_drift_positive,tuned_rule_based,deterministic_wm,control_energy_kwh,12,2.2825914729176251,2.7428891061667944,-0.1644161398197177,7.1155415120411263,3,2
bestest_hydronic_heat_pump,zone_stuck,legacy_rssm,constant_zero,operational_score,12,-0.030749245084225958,-0.034154158346958667,-0.067054587232168256,0,8,2
bestest_hydronic_heat_pump,zone_stuck,legacy_rssm,constant_zero,cost_tot,12,-0.009762847023170422,-0.010050409136396231,-0.018985646520804929,0,8,4
bestest_hydronic_heat_pump,zone_stuck,legacy_rssm,constant_zero,tdis_tot,12,3.2595788757417736,4.7230634974747856,3.3059713047678407e-07,6.6356711419476184,1,2
bestest_hydronic_heat_pump,zone_stuck,legacy_rssm,constant_zero,control_cost_proxy,12,-1.7897951668555736,-1.9073776831664138,-3.6363993734835547,0,8,4
bestest_hydronic_heat_pump,zone_stuck,legacy_rssm,constant_zero,control_discomfort_kh,12,3.391866970861166,4.8277028027063338,3.5974019851892081e-07,6.8020167982676227,1,2
bestest_hydronic_heat_pump,zone_stuck,legacy_rssm,constant_zero,control_energy_kwh,12,-6.3008257300766246,-7.1737917490287799,-13.694777439480205,0,8,4
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,constant_zero,operational_score,12,-0.062907847708572148,-0.049097600408475849,-0.082634916623024329,-1.973700792937551e-08,10,1
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,constant_zero,cost_tot,12,-0.013146523675577323,-0.010660403657467031,-0.017181312945578259,0,8,3
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,constant_zero,tdis_tot,12,0.94293879586097518,1.8749770875235896,-3.9062562939840006e-07,3.4068981021050391,3,2
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,constant_zero,control_cost_proxy,12,-2.4353754452853353,-2.0675299061271635,-3.3511975802033951,0,8,4
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,constant_zero,control_discomfort_kh,12,1.1076975416229615,1.9572616777737342,-4.1444328502393546e-07,3.446885763919795,3,2
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,constant_zero,control_energy_kwh,12,-8.732453402819182,-7.781587564223031,-13.026515543223558,0,8,4
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,constant_zero,operational_score,12,-0.055648644178981174,-0.049739769850775765,-0.096788331938943067,-2.7513628300495789e-08,10,1
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,constant_zero,cost_tot,12,-0.010473242797677564,-0.0094991137800273864,-0.018696417685078168,0,8,3
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,constant_zero,tdis_tot,12,0.34313837982148243,0.34485153441891331,-9.7398244183755089e-06,0.81640509644194847,4,1
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,constant_zero,control_cost_proxy,12,-1.9649814217409309,-1.8568199734413986,-3.6132049238714385,0,8,3
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,constant_zero,control_discomfort_kh,12,0.38512936738006687,0.4210572102610482,-9.7364642073216601e-06,0.9120716200589456,4,1
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,constant_zero,control_energy_kwh,12,-7.3338875892323703,-7.0208560641975497,-13.669901332758826,0,8,3
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,constant_zero,operational_score,12,-0.051223676849217012,-0.054444918893467253,-0.096788331938943067,-7.5945824525195388e-08,10,1
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,constant_zero,cost_tot,12,-0.0096630486347515643,-0.010678228646656879,-0.018696417685078168,0,8,4
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,constant_zero,tdis_tot,12,0.33001433175285122,1.0250064213460157,-3.9062562939840006e-07,1.0079972462255522,3,1
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,constant_zero,control_cost_proxy,12,-1.9014691020049361,-2.0880779241132177,-3.6132049238714385,0,8,4
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,constant_zero,control_discomfort_kh,12,0.4037484225260215,1.096908872082011,-4.1444328502393546e-07,1.1740392210192141,3,1
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,constant_zero,control_energy_kwh,12,-7.5596564791526131,-8.065615200443899,-13.669901332758826,0,8,4
bestest_hydronic_heat_pump,zone_stuck,tuned_rule_based,constant_zero,operational_score,12,-0.039324053422761053,-0.048346522640295313,-0.10323352884184414,1.6797798822656769e-08,8,0
bestest_hydronic_heat_pump,zone_stuck,tuned_rule_based,constant_zero,cost_tot,12,-0.008052993084089969,-0.009443796485755971,-0.019543608701421196,0,8,2
bestest_hydronic_heat_pump,zone_stuck,tuned_rule_based,constant_zero,tdis_tot,12,0.33162119727790884,0.82020650150317576,1.2873534503965445e-06,1.3458016546168585,2,1
bestest_hydronic_heat_pump,zone_stuck,tuned_rule_based,constant_zero,control_cost_proxy,12,-1.5617973427885348,-1.8582950503508713,-3.8425756371028621,0,8,2
bestest_hydronic_heat_pump,zone_stuck,tuned_rule_based,constant_zero,control_discomfort_kh,12,0.39235953859610362,0.89534643677576986,6.3673972832134496e-06,1.5417470276742264,1,1
bestest_hydronic_heat_pump,zone_stuck,tuned_rule_based,constant_zero,control_energy_kwh,12,-6.2689925106023354,-7.0741045612658384,-14.913226540360196,0,8,2
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,legacy_rssm,operational_score,12,-1.9567435898523487e-08,-0.014943442061517181,-0.015283130002931647,0.001079922259539008,6,2
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,legacy_rssm,cost_tot,12,0,-0.00060999452107079978,-0.0005244537435378574,0.0018394005795259833,3,4
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,legacy_rssm,tdis_tot,12,-2.449670123503457,-2.8480864099511951,-4.5485906096857036,0,8,3
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,legacy_rssm,control_cost_proxy,12,0,-0.16015222296074955,-0.20174853928664316,0.2931546481019236,4,5
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,legacy_rssm,control_discomfort_kh,12,-2.4927127848227997,-2.8704411249325994,-4.5810083851135843,0,8,3
bestest_hydronic_heat_pump,zone_stuck,direct_h8_rssm,legacy_rssm,control_energy_kwh,12,0,-0.6077958151942523,-0.88724611683560894,0.86794243866441434,4,5
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,direct_h8_rssm,operational_score,12,-1.3218697432160677e-09,-0.000642169442299922,-0.0014996520503468426,0.0015931844418123134,6,3
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,direct_h8_rssm,cost_tot,12,0,0.0011612898774396442,0,0.00357263326114487,2,5
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,direct_h8_rssm,tdis_tot,12,-4.6794188909848877e-07,-1.530125553104676,-3.0461882494160761,0,6,4
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,direct_h8_rssm,control_cost_proxy,12,0,0.21070993268576488,0,0.63196760834874177,1,6
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,direct_h8_rssm,control_discomfort_kh,12,-5.1099095799145289e-07,-1.536204467512686,-3.0511793642431257,0,6,4
bestest_hydronic_heat_pump,zone_stuck,deterministic_wm,direct_h8_rssm,control_energy_kwh,12,0,0.7607315000254814,0,2.1513178561875161,1,6
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,deterministic_wm,operational_score,12,0,-0.0047051490426914923,-0.0057513192991684239,2.6941340630637356e-08,3,5
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,deterministic_wm,cost_tot,12,0,-0.0011791148666294908,-0.0012728085542986836,0,4,7
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,deterministic_wm,tdis_tot,12,0,0.68015488692710235,0,0.14403399792320798,2,5
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,deterministic_wm,control_cost_proxy,12,0,-0.23125795067181942,-0.28284321396151579,0,3,7
bestest_hydronic_heat_pump,zone_stuck,rc_supervisory_selector,deterministic_wm,control_discomfort_kh,12,0,0.67585166182096279,0,0.14441198603351779,2,5
