case,condition,policy,endpoint,windows,median,mean,minimum,maximum
multizone_office_simple_air,zone_drift_negative,constant_zero,cost_tot,12,0.011787458150883843,0.013149663214903079,0.0020454811406701904,0.032232186563263349
multizone_office_simple_air,zone_drift_negative,constant_zero,tdis_tot,12,0.74103463601236652,0.72680798794684565,0,1.8919021644153311
multizone_office_simple_air,zone_drift_negative,constant_zero,control_cost_proxy,12,16.720933549304434,17.197639776720404,2.1060106014214313,40.475113246800163
multizone_office_simple_air,zone_drift_negative,constant_zero,control_discomfort_kh,12,0.24785459066649196,0.34247877780635011,0,0.85069536985713512
multizone_office_simple_air,zone_drift_negative,constant_zero,control_energy_kwh,12,146.58121007476342,155.45968519428067,18.874586639664997,379.95149819135281
multizone_office_simple_air,zone_drift_negative,legacy_rssm,operational_score,12,-9.345763105070289e-08,-0.001656969599753484,-0.009963110957891954,3.4026072759684609e-07
multizone_office_simple_air,zone_drift_negative,legacy_rssm,cost_tot,12,0.010913108296179671,0.01299588955585497,0.0020454754472637921,0.032232209583796016
multizone_office_simple_air,zone_drift_negative,legacy_rssm,tdis_tot,12,1.0717819606737455,0.94792865300880624,0,1.8919144590531805
multizone_office_simple_air,zone_drift_negative,legacy_rssm,control_cost_proxy,12,16.02892194686174,16.94515721067086,2.106011488557356,40.481396907829108
multizone_office_simple_air,zone_drift_negative,legacy_rssm,control_discomfort_kh,12,0.51539076150238827,0.38776541742652171,0,0.85079352842868161
multizone_office_simple_air,zone_drift_negative,legacy_rssm,control_energy_kwh,12,133.39819780386705,153.18301887809466,18.874604732369797,380.01561818560646
multizone_office_simple_air,zone_drift_negative,direct_h8_rssm,operational_score,12,2.5277952320111239e-07,0.0017971412158061112,-1.9313649472417337e-06,0.011602533311425538
multizone_office_simple_air,zone_drift_negative,direct_h8_rssm,cost_tot,12,0.012043472556374692,0.013259667505722073,0.0020454754472637921,0.032232209583796016
multizone_office_simple_air,zone_drift_negative,direct_h8_rssm,tdis_tot,12,0.7514052091621557,0.79591300447172053,0,1.8919116563267162
multizone_office_simple_air,zone_drift_negative,direct_h8_rssm,control_cost_proxy,12,16.999425911121641,17.395854798215684,2.106011488557356,40.481396907829108
multizone_office_simple_air,zone_drift_negative,direct_h8_rssm,control_discomfort_kh,12,0.24784144676222297,0.34247818457649853,0,0.85079352842868161
multizone_office_simple_air,zone_drift_negative,direct_h8_rssm,control_energy_kwh,12,148.31923360370308,156.76529395156544,18.874604732369797,379.98698913213059
multizone_office_simple_air,zone_drift_negative,deterministic_wm,operational_score,12,-3.563916646263477e-08,-0.0016570301710176771,-0.0099631094733793717,3.1065571041551339e-06
multizone_office_simple_air,zone_drift_negative,deterministic_wm,cost_tot,12,0.010913102834581932,0.012995889400145934,0.0020454738363350935,0.032232392645916104
multizone_office_simple_air,zone_drift_negative,deterministic_wm,tdis_tot,12,1.0717818388657683,0.94790697248011258,0,1.8919168965460993
multizone_office_simple_air,zone_drift_negative,deterministic_wm,control_cost_proxy,12,16.028908856667282,16.943966849541024,2.1060102249891246,40.47444076618244
multizone_office_simple_air,zone_drift_negative,deterministic_wm,control_discomfort_kh,12,0.51532371372875474,0.38775325875575817,0,0.85079522155869824
multizone_office_simple_air,zone_drift_negative,deterministic_wm,control_energy_kwh,12,133.39815598818109,153.17463106935386,18.874587390016845,379.95641040456644
multizone_office_simple_air,zone_drift_negative,rc_supervisory_selector,operational_score,12,4.1587859332280973e-09,-2.2540011131876166e-06,-0.0099630492590223173,0.010677786374516135
multizone_office_simple_air,zone_drift_negative,rc_supervisory_selector,cost_tot,12,0.011639880232700817,0.013117006489601188,0.0020454738363350788,0.032232256138462291
multizone_office_simple_air,zone_drift_negative,rc_supervisory_selector,tdis_tot,12,0.97890483780833304,0.90365996023951256,0,1.8919213082423607
multizone_office_simple_air,zone_drift_negative,rc_supervisory_selector,control_cost_proxy,12,16.472504790930614,17.145953471393856,2.1060102249890988,40.470833957306283
multizone_office_simple_air,zone_drift_negative,rc_supervisory_selector,control_discomfort_kh,12,0.38223582866244499,0.36555439062540174,0,0.85068011522473341
multizone_office_simple_air,zone_drift_negative,rc_supervisory_selector,control_energy_kwh,12,143.09466470007484,154.8601823495043,18.87458739001644,379.95263992750654
multizone_office_simple_air,zone_drift_negative,tuned_rule_based,operational_score,12,-3.3962701064830795e-08,0.0010446976840355821,-0.00073860817025762514,0.010187433204740488
multizone_office_simple_air,zone_drift_negative,tuned_rule_based,cost_tot,12,0.011996231551435369,0.01320499526630157,0.0020454751265412546,0.032232353415347241
